taxa,PC1,PC2,PC3,PC4,PC5,PC6,PC7
CDBN_178_Seahawk,-157.790155687337,-275.505647419367,27.2897946623926,-217.280799135153,-17.8010367263748,30.7997146642934,72.8855803336125
CDBN_179_Maverick,-126.519190523592,212.02779259079,217.653839730742,-18.8230591297758,164.679988246881,17.6115600092472,-42.4047818912417
CDBN_180_Mayflower,-211.071667571217,-318.389778614851,40.6135448637504,-209.78184496613,-8.59919185312626,-16.3181441218695,106.336036389194
CDBN_181_CO_11113,-180.22566852213,-209.598983213388,-100.587487258022,33.9002840078643,40.6415891437218,-70.8768701382966,111.983051845063
CDBN_182_CO_1760,-228.578288120189,249.629812859906,-112.441742456169,125.066328242204,48.5214108251563,-75.8221339310441,-134.79661271411
CDBN_183_CO_27864,-192.393116136982,-290.851185082489,-64.9621107745181,22.6185016954244,70.810352060764,-142.996551811294,99.9978091663212
CDBN_184_CO_33875,-77.7645713640946,91.5303941169214,-97.3627592657713,97.0655882808219,82.2555447852746,-18.9521941047537,80.8833495328822
CDBN_185_CO_91212_4,-142.849487145251,99.0321258795802,46.2162855860767,-168.280605266944,54.1475938947838,17.2395551528777,166.819401030156
CDBN_186_53026,-82.3252929799666,96.9451051253193,-113.063414885683,87.3737220452774,65.318418287627,79.3517748272102,30.0938514943708
CDBN_187_55063,-189.621520503241,131.918339727025,-177.028108614021,120.825240428266,-32.0310109751045,-148.77301119448,-65.6882213611187
CDBN_188_ISB_82_865,672.308966037922,43.1406231328599,8.95497124109907,28.3540405945423,-1.38656851987633,-20.6290325006798,17.8233956266022
CDBN_189_OAC_Lyrik,739.489675593151,27.1920565638239,4.45761279873874,-78.97120168131,11.2170172227526,29.1910983120076,-12.3051768490941
CDBN_191_Garnet,-175.231115952001,162.72363563213,-64.2314801239803,-78.9557850836769,-120.289838790972,-46.090012808102,-68.7654356648843
CDBN_192_Rojo_Chiquito,-201.1598483663,-251.718836053189,194.061348788336,-96.9164439570346,-100.444879348461,-101.582117409768,-41.6705545631551
CDBN_193_Kodiak,-147.974739505888,87.7434832807329,112.16581477731,-231.37531226692,285.248299481043,4.77993735472349,109.747520032788
CDBN_194_Laker,-153.073957440873,-75.776438981636,35.9895994621265,-75.7524669320279,70.5078111624179,150.978615067302,-254.193823671042
CDBN_195_Lariat,-68.0298053746405,132.287940450688,237.786540189871,-78.9790335237305,65.9267912364184,-22.4845031466577,-147.031838297814
CDBN_196_LeBaron,-126.68112686864,120.953363567605,-92.7473153846496,-182.405686962467,-107.360666178487,-4.62977551133647,-41.5635896930667
CDBN_197_Lightning,-222.218664573,-302.32536819523,187.846298419333,-99.1962251103355,-73.4580361088003,-97.4104940367443,1.17394586519184
CDBN_198_Merlot,-130.961386726013,141.651131247617,157.688048016644,-41.8246126713376,-66.210866607951,-20.7078673480507,-46.2545739544595
CDBN_199_Montrose,-47.4195317648096,118.935799760898,31.4302370664827,-148.89862692735,188.054053045631,-17.9949368987008,45.9244391598721
CDBN_200_N05324,-197.51676819258,-297.388565844046,137.488847701916,-106.613926200015,-27.5243876106528,-107.028095031244,41.6621312618944
CDBN_201_Newport,-131.382199040424,-235.970362567885,-22.2909247113792,-43.9204163535701,-40.7728682847458,127.773899507153,-108.690670702619
CDBN_202_Nodak,-72.1628324246675,130.093645544267,-103.332721373432,-134.449935934164,53.9855761371996,7.02196551111339,-35.6468533798842
CDBN_203_OAC_Laser,-246.351748778375,-312.083355486221,153.91959172295,-90.1979995800863,-63.111976951782,-83.1183629977693,25.4015258568477
CDBN_204_OAC_Rex,-139.461455597592,-250.733929281699,28.1758343747831,-202.659774609093,-34.1970847210474,79.3124964627734,34.3118346828416
CDBN_205_Pindak,-123.045172931099,106.470202153548,-75.2434949543954,-80.5294600210141,-67.8229268674893,-61.7298901794158,-58.5447448822545
CDBN_206_Quincy,-186.264801240661,124.279792774137,93.7511302213272,15.855532948811,-156.958605176621,102.906070638302,26.2828175273658
CDBN_207_Raven,-57.5141403059573,-175.055051395618,151.681270818086,-71.181340074198,-53.3360671605424,-3.4048536015674,-70.4600677112781
CDBN_208_Roza,-85.210077225622,154.113438262516,114.10353505166,-41.5018970037797,-182.204008708378,-32.9393736290868,-142.541151535153
CDBN_209_Sanilac,-202.046120259406,-261.253910500079,-101.381719960708,-149.738725886366,-64.5354154279163,245.219309345259,-68.0266745000108
CDBN_210_Santa_Fe,-55.5765469638799,75.65037590279,210.774051897329,-119.470545952773,204.205963014848,-29.7340206807262,-26.2052187644743
CDBN_211_Sawtooth,-222.205415520487,169.845925026405,148.487374660299,-39.1832550192603,2.27239233108766,-84.1435360314915,-191.039834670017
CDBN_212_Seabiskit,-125.577545342132,-307.700922689876,19.5247033838263,-66.0573294600884,9.03957980952443,50.6034808637535,-57.4507191579111
CDBN_213_Sedona,-123.901050323898,143.78446258394,193.033372557264,-39.8556846307525,46.7551006970874,13.7804612018318,-101.242630479204
CDBN_214_Sequoia,-238.102790964303,250.304305406366,-20.7912252480792,-172.899948083488,3.11638209527159,31.8527524077542,32.6754422551115
CDBN_215_Shania,-248.541492990239,-311.693080001388,66.9745320600002,-207.346779520064,-21.9591955667083,-85.4206634853341,154.869532526736
CDBN_216_Shoshone,-41.1413576707547,138.924353928093,9.98298890276469,-181.845307317069,148.086827692415,11.4515881690679,30.8819823525433
CDBN_217_Stampede,-130.778580749416,176.761803965735,281.014687921954,-53.165241944567,184.395257430629,0.179806547343282,-26.1474999223504
CDBN_218_UCD_9634,-255.653345336903,40.5731652438339,-66.8277607638917,-98.6091453433826,-143.638862431298,70.6467405354444,53.9265961189871
CDBN_219_UI111,-264.113786425612,235.932362239337,-144.720004722784,-161.51324499487,-123.206612933034,9.66937672435816,53.2089187237195
CDBN_220_UI126,-203.013819642066,196.915724752013,-126.642376688838,-174.464548358422,-95.6985713612659,17.2637983752355,46.49640732921
CDBN_221_UI196,-177.238348014181,143.324371367274,-116.277508774788,-178.684074037186,-99.2336659173505,-15.5785682724388,6.19970838960525
CDBN_222_UI425,-107.380610620219,160.709127082217,41.7886820318225,-14.8614183086168,-3.1116627672981,-45.7126303587014,-190.105360920346
CDBN_223_USPT_ANT_1,-94.4316677167396,90.3396120965941,-35.4464274596872,-155.38323597569,19.662266051759,18.3788154446653,113.443010734937
CDBN_224_USPT_CBB_1,-175.762673519224,183.578000601661,138.091170731515,-19.5708092118376,-110.086455080987,28.0187817550885,-34.6490282202313
CDBN_225_USRM_20,-208.583357556757,126.015673254261,127.286022188312,-22.7273818642015,-147.846872720371,-61.6702052136694,-128.226377241713
CDBN_226_USWA_12,-162.679768077116,79.8804926669,-82.677967148158,-192.800371977129,-52.4912754796113,-24.0743494153363,47.744257771463
CDBN_227_Victor,-285.433335544304,245.162519018077,39.9510554592641,11.118129490566,-191.522657527089,-31.3747095633247,-137.764926285128
CDBN_228_Zorro,-105.004267213639,-222.401696844246,183.677582230091,-117.895635741309,-52.9979249203039,-30.7656044317711,-51.8398148117748
CDBN_229_6R_42,-257.596540644206,201.597520828902,-142.872994722348,-158.327572005034,-123.053782862576,6.69173146997108,-0.459225903936308
CDBN_230_Ivory,-235.995036883945,135.216381309427,-130.899520678819,117.928198456889,-22.014219952179,-137.540115421966,-31.5543549882932
CDBN_231_JM126,-94.3545066463597,84.4631285082466,-67.9579982029739,-149.455909405317,-9.44947495730369,6.56534152241303,51.6099755919138
CDBN_232_OAC_Gryphon,-241.253175641122,-384.020862691528,-60.5146541396655,-78.3149419096884,22.2195624573938,75.1902309182499,10.9681672065956
CDBN_233_Star,-229.383643096208,238.606992740078,-126.031432257454,-157.500247985142,-1.43702593220201,-32.5581174515814,-45.8055100951375
CDBN_234_UC_BTS_96114,-211.894109985542,-221.332490543411,140.045119275657,-60.3571408933226,-50.4544307362968,-117.35106851299,57.2777127663297
CDBN_235_UCD_9623,-188.682006405562,47.0861488628982,79.6190697066804,165.011743195196,-105.446386844536,95.4377912982869,6.19358597069615
CDBN_236_Rosetta,-196.576733105778,103.038190409375,23.837212814072,-144.081475944596,132.637109072391,-37.9842698220483,175.890576858204
CDBN_237_Longs_Peak,-142.966683632581,-92.104394985742,-76.7928236335975,-66.2323589663988,38.8906270120081,-39.9506419703795,173.276112491972
CDBN_238_Midnight,-196.728627788612,-269.501409551052,267.992318797805,-73.7021256270449,-81.3451065184287,-122.082388888178,-10.0880349199021
CDBN_239_Arthur,-146.341546886613,-274.886010746631,-107.599998796175,29.78594224648,85.7171178285052,-64.5843987437434,53.7198846316352
CDBN_240_Norstar,-58.2681024735171,-139.217482527919,-10.0841936030831,-205.349596964866,62.147699818711,57.8884340342012,-41.2855954193059
CDBN_241_AC_Ole,-111.695415177624,112.071163135832,-155.17317003734,49.2816659348976,77.1389369633775,-97.0514132787912,95.3858649230251
CDBN_242_AC_Pintoba,-100.149920421211,108.154755402004,-59.8376366645297,-16.5721929292039,25.0701813781171,-61.291320693667,56.8394064195621
CDBN_243_Apache,-116.298977225834,216.820387379257,6.40650625895817,-42.6689075951563,53.1014940751414,10.3450350942526,-54.4153690249045
CDBN_244_Bandit,-208.735317531974,-299.889724353643,151.764970589876,-96.0205936214247,-44.6828878486671,-149.9455129213,50.9745641057851
CDBN_245_Bighorn,-247.663859359294,140.787808139947,-73.3626669342306,-196.749539334761,-92.287558722829,-2.52175504041681,77.3533644224091
CDBN_246_Blackhawk,-129.286043839761,-243.082265980807,-2.32030160520045,-52.1502613070314,23.0565705753915,-102.952438716195,68.2035368312172
CDBN_247_CDC_Crocus,-225.963993588276,114.544887501026,-146.267136261556,-142.649261578812,-94.6872976476272,19.3807410487856,17.0561891646735
CDBN_248_CDC_Expression,-61.7815254537013,-168.273910854025,144.932947794166,-37.4437929447353,-151.977604167006,-79.1255944421635,-40.7208929307965
CDBN_249_CDC_Pinnacle,-222.364458836587,248.140967793436,-108.361977143278,-140.687699754338,-87.1107734846482,151.693767036728,143.716421386198
CDBN_250_CDC_Pintium,-256.285411089888,210.765139427185,-107.760738293946,-171.268412441588,-124.750233580462,42.1757099541306,74.3958398115601
CDBN_251_CDC_Rosalee,-205.00671432147,57.9824457877926,-46.5901108471249,-180.822566116397,-119.119474170056,-45.4713349048833,-37.7449810753612
CDBN_252_Condor,-44.8707239849708,-173.266725844106,22.6426176201285,-212.025051871747,-10.6486577979069,18.4819226084587,36.0572050507816
CDBN_253_Coyne,-192.853730950184,53.3110037163959,-72.6694741039545,130.961788449959,22.6780071049264,-160.402127683389,24.068895187602
CDBN_254_Croissant,-232.178661323476,170.004422329127,-59.8562940483772,-147.530715494089,-31.8120808891589,66.713250572263,174.944243869438
CDBN_255_Eclipse,-247.043425928645,-325.859748126569,265.736469499643,73.1138118118759,-43.400155488037,-3.37474151654004,67.4208531519817
CDBN_256_Emerson,-244.989230166871,181.503321439274,73.9044755271593,148.299824793977,-152.124480045446,4.90728820556198,-68.3880422193222
CDBN_257_Envoy,-39.2585005272883,-151.885371079114,-42.5311541316028,-181.497194134332,-29.6792025188978,167.215208917876,-44.1377869366089
CDBN_258_Fiesta,-258.335338438322,235.765231058832,-127.226321277161,-182.318899757554,-131.426147042672,14.8534213219265,51.7996764013458
CDBN_259_Frontier,-127.852370759458,237.145987243327,238.462031204935,59.9173340196684,219.932823691996,13.8927241880052,31.8073867294964
CDBN_260_Gala,-174.755166450109,188.935653456302,-65.6477736380304,-176.293530338328,-125.277472320635,31.1777130429592,9.03965198188972
CDBN_261_GN9_1,-92.4539040238014,138.671051257114,193.091427393366,-35.7249053272239,89.0019169174863,-85.4649695634062,-200.384281377977
CDBN_262_GN9_4,-155.938845177878,52.5487522441941,113.475420981376,-214.120797539129,267.856303564039,-112.136416735679,19.9265358639428
CDBN_263_Grand_Mesa,-268.469713745871,227.63285911577,-11.6871034364357,-27.7136693009513,-136.593610303636,-51.7018367643878,-67.5036391638448
CDBN_264_Harold,-276.758692406376,243.448025127553,35.9020830178368,48.4436759462192,-176.418353477367,-69.4793111232542,-151.652761509339
CDBN_265_Hatton,-190.664406921162,183.662621952871,-139.526774687898,-148.071398418999,-83.5993601118892,19.6278678916187,35.4257580098132
CDBN_266_Holberg,-228.180120002436,179.118316437506,-128.191064504084,-178.058709621762,-114.171424185594,-14.9582036250589,6.42681694741129
CDBN_267_Huron,-172.501667165224,-240.411106200561,12.3481294541341,-40.8311311306256,-89.1429148510123,171.143381590326,-167.908008000097
CDBN_268_ICB_10,-236.079950539227,-191.035375186829,145.666975592801,-64.0357474892373,-105.097465537695,-74.3856752362809,20.978590668847
CDBN_269_IP08_2,-265.05936053096,243.986938966038,133.7244623561,172.935359290744,-80.5079813640054,65.4672170718879,68.1215086497166
CDBN_270_Jackpot,-247.156668389504,262.973001503725,-93.8317410499662,-106.181249884564,-98.6329864035404,139.186026962157,124.259868392876
CDBN_271_Jaguar,-181.00911180203,-291.472019714747,54.0775900618427,-207.185910305726,-23.6082074330221,1.73917953469605,73.590886814967
CDBN_272_Kimberly,-226.432294530293,248.43395630356,162.878372734007,18.0989550606412,54.6523177442496,-4.99414122417514,8.71368315996738
CDBN_273_Vista,-231.212744897544,-293.80437824266,9.65655767695822,-198.849467152514,-22.8860615658201,25.6366957095733,92.4056519440578
CDBN_274_Viva,-283.412544719086,220.273978371367,21.3486866810204,56.0535849984646,-188.417814679091,-125.716525335706,-161.790758063289
CDBN_275_Burke,-93.75843725719,142.669506965175,-48.2958051457885,-172.454099716222,-9.1693980086628,52.2667346679156,126.650067480408
CDBN_276_JM24,-183.005978739574,104.269778795566,-65.1960268201797,-173.660010331811,-50.2040865409039,27.1224105578926,90.6988483344523
CDBN_277_AC_Mast,-132.867491133345,-330.070951970781,-83.7193749493757,75.8136499605936,89.931182987172,-17.2983055958666,-20.5589015551208
CDBN_278_Chinook2000,723.728866202303,54.4472251163925,2.43624906861261,7.63914541456935,16.8598919587788,-16.1799026439027,21.3412660115234
CDBN_279_Cran09,639.419697102288,4.40842257301636,-41.7914992141091,-29.3573116068474,31.2217875443584,-20.709485656935,-43.8207460693994
CDBN_280_K407,701.358121139886,11.1898018468425,9.96587813760819,6.03874352502711,26.6254944753887,-7.70240640231368,-44.8700155361431
CDBN_281_K59,694.512772576317,44.662834255524,-22.3624299640746,-6.85075786974993,25.5926558693263,-20.8564480306107,28.3898869647235
CDBN_282_Kamiakin,694.266650828156,11.4041674520138,6.79725207791209,-0.19258678912565,22.168131896708,4.80564512423815,-41.8189120006317
CDBN_283_Kardinal,698.722059239644,11.2681152856253,-27.3527274707955,-46.7792432526821,38.0273927861714,18.1289294549373,-18.0682801577837
CDBN_284_Lassen,660.568185034817,17.7119580510684,-35.0685910486176,-19.9625150371456,36.432719733287,0.105090002408767,-13.7649005288443
CDBN_285_Montcalm,630.539500452336,-3.16350683998178,-47.8801989166364,81.5399567090075,-170.264996208934,-35.5017785246066,132.476125027116
CDBN_286_CDRK82,689.871856301086,9.53222725409847,-33.3674702510353,-41.4454722505723,42.3982223769287,-2.48670261815596,-17.7549082713369
CDBN_287_Centralia,-174.039166964321,-332.772593523255,-137.376201460641,94.7675115417727,56.6474225722013,106.40029638648,-61.9065202339958
CDBN_288_Cygnus,-200.704588060424,143.912577674027,-47.2748059942631,106.004424898362,151.578812291515,-123.968931022194,3.20453261944752
CDBN_289_Harowood,-138.38178540142,-277.141463319347,-124.754542594229,23.0883626760231,105.972395826404,-39.7949459117436,53.1852235312238
CDBN_290_UI259,-258.44922048308,174.919528760166,-161.061875601067,106.57284786273,-94.1370603007111,-75.8059845713845,-29.7619283374748
CDBN_291_UI722,606.694556437047,23.8756519131255,-29.6248702894206,4.5967792125071,24.530763767344,-28.1118093574502,33.0923380761665
CDBN_292_White_Kidney,754.765052139597,4.50346857916312,-19.4526888112966,-30.5666389530203,16.460317504024,-18.3179198973103,-49.3072631917025
CDBN_293_AC_Compass,-146.982436575781,-213.375512526568,-25.0531965950708,-72.6171833618023,-41.0054935700106,-60.1980787866272,-59.3273508408685
CDBN_294_Arapaho,-134.4780137769,186.399533398814,-42.5880542787212,-175.255732826537,77.189098428332,80.5272128129411,67.4424943505191
CDBN_295_Avalanche,-145.454105255123,-184.097609292002,-20.9539761889331,-181.546234287819,-0.772065442345724,12.5372641119849,15.1427424898797
CDBN_296_Aztec,-108.114371738077,81.3789466940585,-5.80508221142543,-237.105802221697,-53.3353166887444,-5.99881182705719,51.2807451665389
CDBN_297_Beryl,-244.757327097573,111.296891793382,63.0797087026231,15.4688026461526,-161.779915905414,-62.0524161439116,-145.836527051441
CDBN_298_BillZ,-178.529788994078,296.923473668891,19.3311675606522,-95.6249876027952,7.98999702210285,75.2244666213155,-52.8124852688212
CDBN_299_Buster,-128.904009656398,153.368872917891,216.631406022969,-18.3026822032485,146.93118002633,-27.0181061506198,43.6090703135279
CDBN_300_Chase,-66.271098330531,76.3938685267465,38.3373244053697,-157.157318691601,-51.1761385303937,-19.9668614535812,-41.8000034839077
CDBN_301_Crestwood,-117.68916240833,-248.701718613639,-39.6511443271362,-168.41543015678,33.3505072706518,26.977281144843,0.391946982515582
CDBN_302_Desert_Rose,-118.383344408285,30.0572589137337,-61.1295775978709,-176.789381532612,-51.0421118732368,84.5002512892007,34.2266049352083
CDBN_303_Mackinac,-127.002989785268,-267.721235558559,19.4513818571751,-57.9150300875438,-22.1023705256495,105.420451753383,-79.4898002174584
CDBN_304_Matterhorn,-97.5936251293057,85.4245269710087,285.77604042425,-85.186053774667,146.900089138114,-121.882068477733,-111.862464156541
CDBN_305_Max,-190.005198832813,235.529294285038,-87.1798907890733,-132.766769114927,-87.3821011581311,139.877007983253,124.11474766798
CDBN_306_Olathe,-86.6632502370075,138.965862340712,-73.1076591888759,-97.422791082588,37.4455730884024,-21.8241994485401,-70.0312693916287
CDBN_307_Shiny_Crow,17.1508022507422,-14.3354395600499,-27.1474387691314,-177.261451353243,36.4376511453598,24.9053305391683,-81.7097363919166
CDBN_308_Sierra,-29.5279080355958,105.827997648221,207.444427032697,-62.7556574577818,176.796053848509,-8.12309326155777,-10.7548026748806
CDBN_309_Starlight,-157.891804063907,14.1107508002994,-69.719754056379,-196.078234441196,-21.4885433302389,-66.8178353703069,17.4122154293358
CDBN_310_T_39,-219.57767370818,-274.235221433116,216.91433240291,-99.0816540713741,-94.5529745085415,-113.385045437498,-36.8450067796492
CDBN_311_UI114,-163.205046835061,188.349092497855,35.8873549189624,-40.7778023108346,-128.477442257354,-23.5027846930297,-91.685681522859
CDBN_312_UI239,-198.165098033582,188.379099353597,22.0180382991594,-93.4762688126179,-170.054058616765,-33.5356994785509,-148.900150146569
CDBN_313_UI537,-238.927759708286,232.193232274226,62.8185851476224,32.950632269408,-181.252386769726,-50.0726309989227,-129.696832945843
CDBN_314_UI59,-186.827225250773,156.040790066373,-102.198843333272,-189.803717351082,-130.153091529407,44.5062549615224,-20.0846236791205
CDBN_315_UI906,-155.814587818074,-227.974885604901,-8.36294890795652,-29.8853086751879,3.71701922422762,-85.5406680644097,-5.78021508135408
CDBN_316_UI911,-119.626387416667,-128.840975434546,13.4741043439841,-198.460113151445,6.90716028780992,-46.7489129631095,65.9797776825801
CDBN_317_US1140,-206.204704482717,211.913538642641,-170.594096425714,77.6769236613085,83.5265648718477,-67.8180308355481,-100.95337127825
CDBN_318_Weihing,-98.1808054393449,39.9694475163618,-41.3230562338546,-179.321569044236,-32.7057247226054,-28.3232773289165,47.9964635077355
CDBN_319_Yolano,-136.925089289769,174.739576630307,55.3195992205235,-84.0449673489157,-152.851862430871,-36.9575594486534,-134.138330711574
CDBN_320_115M,-130.637262679123,-228.60554669795,215.219702688165,-89.7097304597043,-54.8773905602545,-55.0679183705421,-42.546177951324
CDBN_321_Black_Jack,-174.657476063575,-238.882012739844,177.076617130932,-113.15466518539,-63.1690554545708,-94.4052278971697,-54.4649179347281
CDBN_322_Harblack,-132.291662230195,-277.936257194077,-13.9821294865276,-32.2802051762404,10.6622301969092,68.2472711128327,-37.6835148830941
CDBN_323_Harris,-217.724455420979,187.848985549482,-115.032712157777,-174.704345448434,-96.3908311535619,-10.8077630776089,28.0630534783724
CDBN_324_NW63,-223.612432602651,188.433980661036,81.1113733790498,-22.7946174544373,-210.841823083339,-53.8343745942579,-186.73022518269
CDBN_326_USPT_10_12_1,-182.049624672201,133.531750395964,281.87786460684,57.7430939975726,203.053937568368,19.4245270470479,-23.6289713229874
CDBN_327_Black_Foot,-151.588543578179,164.327818780216,267.949043870767,74.7579318101295,206.193636445954,55.6859452729549,-32.8924284548334
CDBN_328_Nez_Perce,-105.000130362487,115.894256580568,256.592752988927,31.7985575935254,180.900400474183,56.6519847651533,-48.6551471175807
CDBN_329_Twin_Falls,-171.849958293012,104.84780048814,319.015417602423,73.1388493518724,251.217201117373,74.003596510404,37.8832001932017
CDBN_330_DR_Wood,-94.6356546540686,137.758760311703,86.0668336970875,85.6802240780144,203.793149142808,42.338284317288,29.5471010297546
CDBN_331_Staybright,-167.201879143365,173.193071567597,196.506009247402,149.411881611153,51.8172961089683,106.010268735939,151.003022883362
CDBN_332_Sundance,-154.034218521169,155.341598126334,196.690348006202,176.754489593167,-55.5560379557168,97.467626622652,187.72808559968
CDBN_333_Palomino,-215.587687985304,135.723573845036,167.146477757153,47.831753985097,213.42613435767,-36.2653363062502,-2.42182809058779
CDBN_334_NE2_16_33,-94.1501467562156,66.7634041850609,147.687909151683,107.144080970071,29.159066252944,53.2405055919975,70.1216082923696
CDBN_335_SR10_2_1,-119.860787536361,99.7603125422559,160.382708991191,117.969897438469,2.14690074455187,48.9467282811896,66.299144305227
CDBN_336_ACUG_13_SR1,-67.2772855512418,-152.529699479367,112.391789650875,58.0514946246439,-12.1039144714466,-13.3658701365156,2.30323411168172
CDBN_337_ACUG_15_B4,-44.4759192959403,-190.422455182197,139.310244778982,43.6943874869117,4.32420673993849,38.7486679982872,-24.906856837456
CDBN_338_ACUG_14_1,-164.079852609784,-272.777779303122,198.771632596638,69.878705564036,-24.1974248671627,34.9254515570458,7.21461940221978
CDBN_339_Dynasty,615.656020850091,-10.6248574696591,107.774234352671,139.032418039473,-253.494173350726,51.4928184922742,121.892241296019
CDBN_340_DRK_1,482.075807879163,21.705025702395,77.234540085516,128.497542753662,-183.07384483588,54.7387009697447,123.23979652739
CDBN_341_Cornell_612,533.940519258593,45.376891223643,177.874585312159,95.3038648512758,-51.5445286773065,40.6816596418732,31.4760955816606
CDBN_342_USPT_9_5_6,-255.367213652625,91.8667231108093,243.617842249764,121.030448059079,4.83482456541799,63.0617844608147,180.423164787145
CDBN_343_USPT_11_13,-122.961308342703,143.951030080782,211.845218592064,86.1978964460946,133.895566652209,81.9191863790955,54.5500404450061
CDBN_344_La_Paz,-98.7607100942873,90.0206780332798,139.475022346333,103.382207077599,10.0182907122787,40.8666026601869,64.4431541657391
CDBN_345_COSD_35,99.0880598146182,11.9478265768338,14.5446830797749,-5.53150300117522,66.0240216225843,36.4878010965808,-8.30512122078883
CDBN_346_NE12_15_161,-266.498684258089,187.703875769221,190.560638104302,162.173739266437,-49.4399292840269,109.099762569192,157.622749861709
CDBN_347_XRAV_40_4,-282.650164954077,-263.663925190221,232.639484516395,95.8651350798857,-82.9626470182361,58.0043144023963,76.2636350534733
CDBN_348_BK_11_8,-249.167057108106,-287.319117740096,250.234942645203,63.1337719650148,-79.8365088727674,-17.2688090270843,51.5070308837382
CDBN_349_Zenith,-221.742645347491,-306.755760756026,236.97545767029,98.2819022147181,-55.1714801660298,66.7630516588481,15.6472860897959
CDBN_350_Lighthouse,-92.2452383303841,-240.626293650182,163.556051136108,53.333151546144,-11.2739105113638,107.577109982828,-41.6475113105357
CDBN_351_Alpena,-217.635177373288,-287.596696286522,204.752229316732,72.0985846773951,-89.7133003466253,164.133069051267,-9.35676485838154
CDBN_352_Samurai,-266.406045616973,-225.55556527329,193.892240798059,123.291045012961,-43.6460338933005,46.8556278947589,31.3332788259212
CDBN_353_USPT_7_8,-258.741986620586,142.112019763617,119.082839734899,172.780311149414,-155.268720418809,182.998009696493,118.032362525869
